timestamp,  bpm,  average bpm,  red,  ir,  HR,  HRvalid,  SPO2,  SPO2Valid
08:49:01.798, 78.84, 72, 59850, 19216, 214, 0, 100, 1
08:49:01.903, 78.84, 72, 60507, 19313, 214, 0, 100, 1
08:49:01.973, 78.84, 72, 59060, 18298, 214, 0, 100, 1
08:49:02.118, 78.84, 72, 57847, 18495, 214, 0, 100, 1
08:49:02.192, 78.84, 72, 58661, 18687, 214, 0, 100, 1
08:49:02.301, 78.84, 72, 58152, 18392, 214, 0, 100, 1
08:49:02.372, 78.84, 72, 58255, 18602, 214, 0, 100, 1
08:49:02.516, 78.84, 72, 59157, 18944, 214, 0, 100, 1
08:49:02.588, 78.84, 72, 59546, 19039, 214, 0, 100, 1
08:49:02.698, 78.84, 72, 58687, 18019, 214, 0, 100, 1
08:49:02.769, 78.84, 72, 56505, 17823, 214, 0, 100, 1
08:49:02.910, 78.84, 72, 57603, 18299, 214, 0, 100, 1
08:49:02.983, 78.84, 72, 57745, 18085, 214, 0, 100, 1
08:49:03.095, 78.84, 72, 57385, 18255, 214, 0, 100, 1
08:49:03.201, 78.84, 72, 58127, 18562, 214, 0, 100, 1
08:49:03.305, 78.84, 72, 59078, 18846, 214, 0, 100, 1
08:49:03.373, 78.84, 72, 59367, 18775, 214, 0, 100, 1
08:49:03.511, 78.95, 74, 56066, 17360, 214, 0, 100, 1
08:49:03.585, 78.95, 74, 56002, 17716, 214, 0, 100, 1
08:49:03.698, 78.95, 74, 57171, 17928, 214, 0, 100, 1
08:49:03.800, 78.95, 74, 56728, 17801, 214, 0, 100, 1
08:49:03.907, 78.95, 74, 57581, 18363, 214, 0, 100, 1
08:49:03.983, 78.95, 74, 58406, 18643, 214, 0, 100, 1
08:49:04.092, 78.95, 74, 59083, 18857, 214, 0, 100, 1
08:49:04.194, 78.95, 74, 58832, 18053, 214, 0, 100, 1
08:49:04.298, 78.95, 74, 55530, 17515, 214, 0, 100, 1
08:49:04.368, 78.95, 74, 56460, 17874, 214, 0, 100, 1
08:49:04.511, 78.95, 74, 56800, 17751, 214, 0, 100, 1
08:49:04.581, 78.95, 74, 56521, 17905, 214, 0, 100, 1
08:49:04.690, 78.95, 74, 57722, 18398, 214, 0, 100, 1
08:49:04.795, 78.95, 74, 58376, 18604, 214, 0, 100, 1
08:49:04.901, 78.95, 74, 58863, 18685, 214, 0, 100, 1
08:49:04.970, 78.95, 74, 57523, 17556, 214, 0, 100, 1
08:49:05.115, 78.95, 74, 55940, 17768, 214, 0, 100, 1
08:49:05.187, 88.24, 76, 57005, 18072, 214, 0, 100, 1
08:49:05.294, 88.24, 76, 56892, 17912, 214, 0, 100, 1
08:49:05.370, 88.24, 76, 57186, 18233, 150, 0, 100, 1
08:49:05.514, 88.24, 76, 58619, 18783, 150, 0, 100, 1
08:49:05.586, 88.24, 76, 59234, 18963, 150, 0, 100, 1
08:49:05.691, 88.24, 76, 59719, 19020, 150, 0, 100, 1
08:49:05.794, 88.24, 76, 58281, 17935, 150, 0, 100, 1
08:49:05.903, 88.24, 76, 56961, 18189, 150, 0, 100, 1
08:49:05.974, 88.24, 76, 57997, 18477, 150, 0, 100, 1
08:49:06.117, 88.24, 76, 57695, 18235, 150, 0, 100, 1
08:49:06.188, 88.24, 76, 57914, 18515, 150, 0, 100, 1
08:49:06.296, 88.24, 76, 59072, 18949, 150, 0, 100, 1
08:49:06.367, 88.24, 76, 59558, 19076, 150, 0, 100, 1
08:49:06.511, 88.24, 76, 58790, 18094, 150, 0, 100, 1
08:49:06.586, 88.24, 76, 56624, 17901, 150, 0, 100, 1
08:49:06.693, 88.24, 76, 58025, 18527, 150, 0, 100, 1
08:49:06.797, 88.24, 76, 58193, 18233, 150, 0, 100, 1
08:49:06.908, 88.24, 76, 57496, 18297, 150, 0, 100, 1
08:49:06.980, 88.24, 76, 58312, 18701, 150, 0, 100, 1
08:49:07.118, 88.24, 76, 59285, 18948, 150, 0, 100, 1
08:49:07.188, 88.24, 76, 59431, 18515, 150, 0, 100, 1
08:49:07.299, 88.24, 76, 55864, 17560, 150, 0, 100, 1
08:49:07.373, 68.18, 78, 56665, 18006, 150, 0, 100, 1
08:49:07.518, 68.18, 78, 57487, 17969, 150, 0, 100, 1
08:49:07.591, 68.18, 78, 56637, 17826, 150, 0, 100, 1
08:49:07.699, 68.18, 78, 57434, 18286, 150, 0, 100, 1
08:49:07.769, 68.18, 78, 58154, 18501, 150, 0, 100, 1
08:49:07.908, 68.18, 78, 58703, 18305, 150, 0, 98, 1
08:49:07.980, 68.18, 78, 55916, 16872, 150, 0, 98, 1
08:49:08.088, 68.18, 78, 54734, 17224, 150, 0, 98, 1
08:49:08.192, 68.18, 78, 55515, 17349, 150, 0, 98, 1
08:49:08.302, 68.18, 78, 54996, 17141, 150, 0, 98, 1
08:49:08.377, 68.18, 78, 55372, 17477, 150, 0, 98, 1
08:49:08.515, 68.18, 78, 56805, 17986, 150, 0, 98, 1
08:49:08.587, 68.18, 78, 57309, 18148, 150, 0, 98, 1
08:49:08.697, 68.18, 78, 55532, 16670, 150, 0, 98, 1
08:49:08.799, 68.18, 78, 53391, 16687, 150, 0, 98, 1
08:49:08.909, 68.18, 78, 54851, 17165, 150, 0, 98, 1
08:49:08.979, 68.18, 78, 54762, 16900, 150, 0, 98, 1
08:49:09.086, 68.18, 78, 54648, 17245, 150, 0, 98, 1
08:49:09.193, 68.18, 78, 55629, 17623, 150, 0, 98, 1
08:49:09.299, 68.18, 78, 56610, 17918, 150, 0, 98, 1
08:49:09.367, 68.18, 78, 56914, 17936, 150, 0, 98, 1
08:49:09.512, 68.18, 78, 53615, 16349, 150, 0, 98, 1
08:49:09.579, 68.18, 75, 53289, 16784, 150, 0, 98, 1
08:49:09.722, 68.18, 75, 54685, 17004, 150, 0, 98, 1
08:49:09.793, 68.18, 75, 54018, 16783, 150, 0, 98, 1
08:49:09.900, 68.18, 75, 54831, 17408, 150, 0, 98, 1
08:49:09.972, 68.18, 75, 55926, 17787, 150, 0, 98, 1
08:49:10.117, 68.18, 75, 56824, 18059, 150, 0, 98, 1
08:49:10.191, 68.18, 75, 57251, 18100, 150, 0, 98, 1
08:49:10.298, 68.18, 75, 54176, 16784, 150, 0, 98, 1
08:49:10.367, 68.18, 75, 54445, 17314, 136, 0, 97, 1
08:49:10.510, 68.18, 75, 56024, 17553, 136, 0, 97, 1
08:49:10.580, 68.18, 75, 55350, 17387, 136, 0, 97, 1
08:49:10.690, 68.18, 75, 56303, 18018, 136, 0, 97, 1
08:49:10.798, 68.18, 75, 57288, 18318, 136, 0, 97, 1
08:49:10.903, 68.18, 75, 57756, 18439, 136, 0, 97, 1
08:49:10.978, 68.18, 75, 57575, 17699, 136, 0, 97, 1
08:49:11.087, 68.18, 75, 54647, 17336, 136, 0, 97, 1
08:49:11.192, 68.18, 75, 55900, 17865, 136, 0, 97, 1
08:49:11.296, 68.18, 75, 56237, 17571, 136, 0, 97, 1
08:49:11.371, 68.18, 75, 55958, 17754, 136, 0, 97, 1
08:49:11.513, 68.18, 75, 57166, 18263, 136, 0, 97, 1
08:49:11.585, 68.18, 75, 57803, 18413, 136, 0, 97, 1
08:49:11.694, 68.18, 75, 57792, 17702, 136, 0, 97, 1
08:49:11.766, 68.18, 73, 54605, 16837, 136, 0, 97, 1
08:49:11.912, 68.18, 73, 55222, 17483, 136, 0, 97, 1
08:49:11.988, 68.18, 73, 56011, 17446, 136, 0, 97, 1
08:49:12.100, 68.18, 73, 55260, 17386, 136, 0, 97, 1
08:49:12.168, 68.18, 73, 56050, 17791, 136, 0, 97, 1
08:49:12.315, 68.18, 73, 57275, 18143, 136, 0, 97, 1
08:49:12.391, 68.18, 73, 57575, 18243, 136, 0, 97, 1
08:49:12.501, 68.18, 73, 55184, 16671, 136, 0, 97, 1
08:49:12.570, 68.18, 73, 53832, 16916, 136, 0, 97, 1
08:49:12.719, 68.18, 73, 55471, 17332, 136, 0, 97, 1
08:49:12.786, 68.18, 73, 55214, 17081, 136, 0, 97, 1
08:49:12.896, 68.18, 73, 55359, 17510, 166, 0, 99, 1
08:49:12.967, 68.18, 73, 56350, 17818, 166, 0, 99, 1
08:49:13.106, 68.18, 73, 57090, 18036, 166, 0, 99, 1
08:49:13.177, 68.18, 73, 57320, 17942, 166, 0, 99, 1
08:49:13.316, 68.18, 73, 53841, 16516, 166, 0, 99, 1
08:49:13.385, 68.18, 73, 53987, 16954, 166, 0, 99, 1
08:49:13.487, 68.18, 73, 55127, 17054, 166, 0, 99, 1
08:49:13.597, 68.18, 73, 54435, 16911, 166, 0, 99, 1
08:49:13.705, 68.18, 73, 55305, 17460, 166, 0, 99, 1
08:49:13.776, 68.18, 73, 56207, 17779, 166, 0, 99, 1
08:49:13.914, 71.43, 68, 56904, 18010, 166, 0, 99, 1
08:49:13.991, 71.43, 68, 57315, 17754, 166, 0, 99, 1
08:49:14.096, 71.43, 68, 53969, 16838, 166, 0, 99, 1
08:49:14.165, 71.43, 68, 54899, 17367, 166, 0, 99, 1
08:49:14.305, 71.43, 68, 55938, 17419, 166, 0, 99, 1
08:49:14.379, 71.43, 68, 55436, 17437, 166, 0, 99, 1
08:49:14.516, 71.43, 68, 56651, 18072, 166, 0, 99, 1
08:49:14.584, 71.43, 68, 57564, 18359, 166, 0, 99, 1
08:49:14.688, 71.43, 68, 58241, 18575, 166, 0, 99, 1
08:49:14.799, 71.43, 68, 57717, 17681, 166, 0, 99, 1
08:49:14.905, 71.43, 68, 55433, 17640, 166, 0, 99, 1
08:49:14.972, 71.43, 68, 56615, 18049, 166, 0, 99, 1
08:49:15.082, 71.43, 68, 56624, 17742, 166, 0, 99, 1
08:49:15.187, 71.43, 68, 56464, 17955, 166, 0, 99, 1
08:49:15.297, 71.43, 68, 57754, 18462, 166, 0, 99, 1
08:49:15.364, 71.43, 68, 58418, 18657, 214, 0, 99, 1
08:49:15.509, 71.43, 68, 57328, 17496, 214, 0, 99, 1
08:49:15.580, 71.43, 68, 55220, 17421, 214, 0, 99, 1
08:49:15.686, 71.43, 68, 56731, 17992, 214, 0, 99, 1
08:49:15.793, 71.43, 68, 56874, 17764, 214, 0, 99, 1
08:49:15.903, 71.43, 68, 56510, 17938, 214, 0, 99, 1
08:49:15.974, 71.43, 68, 57426, 18324, 214, 0, 99, 1
08:49:16.084, 71.43, 68, 58311, 18595, 214, 0, 99, 1
08:49:16.190, 65.15, 68, 58372, 17929, 214, 0, 99, 1
08:49:16.295, 65.15, 68, 54395, 17069, 214, 0, 99, 1
08:49:16.367, 65.15, 68, 55361, 17466, 214, 0, 99, 1
08:49:16.513, 65.15, 68, 55766, 17306, 214, 0, 99, 1
08:49:16.584, 65.15, 68, 55257, 17370, 214, 0, 99, 1
08:49:16.688, 65.15, 68, 56509, 17944, 214, 0, 99, 1
08:49:16.794, 65.15, 68, 57227, 18157, 214, 0, 99, 1
08:49:16.903, 65.15, 68, 57397, 17520, 214, 0, 99, 1
08:49:16.975, 65.15, 68, 54212, 16683, 214, 0, 99, 1
08:49:17.084, 65.15, 68, 54798, 17247, 214, 0, 99, 1
08:49:17.187, 65.15, 68, 55367, 17238, 214, 0, 99, 1
08:49:17.294, 65.15, 68, 54803, 17255, 214, 0, 99, 1
08:49:17.366, 65.15, 68, 55677, 17663, 214, 0, 99, 1
08:49:17.507, 65.15, 68, 56773, 18004, 214, 0, 99, 1
08:49:17.578, 65.15, 68, 57123, 18111, 214, 0, 99, 1
08:49:17.684, 65.15, 68, 54772, 16708, 214, 0, 99, 1
08:49:17.786, 65.15, 68, 53826, 17003, 214, 0, 99, 1
08:49:17.895, 65.15, 68, 55189, 17331, 150, 0, 96, 1
08:49:17.970, 65.15, 68, 54953, 17171, 150, 0, 96, 1
08:49:18.115, 65.15, 68, 55593, 17706, 150, 0, 96, 1
08:49:18.183, 65.15, 68, 56511, 18020, 150, 0, 96, 1
08:49:18.293, 65.15, 68, 57305, 18282, 150, 0, 96, 1
08:49:18.365, 65.15, 68, 57631, 18368, 150, 0, 96, 1
08:49:18.504, 65.29, 67, 55233, 17148, 150, 0, 96, 1
08:49:18.578, 65.29, 67, 54965, 17501, 150, 0, 96, 1
08:49:18.684, 65.29, 67, 56081, 17658, 150, 0, 96, 1
08:49:18.789, 65.29, 67, 55485, 17468, 150, 0, 96, 1
08:49:18.896, 65.29, 67, 56113, 17932, 150, 0, 96, 1
08:49:18.964, 65.29, 67, 56891, 18179, 150, 0, 96, 1
08:49:19.102, 65.29, 67, 57468, 18360, 150, 0, 96, 1
08:49:19.171, 65.29, 67, 56969, 17534, 150, 0, 96, 1
08:49:19.315, 65.29, 67, 54904, 17506, 150, 0, 96, 1
08:49:19.385, 65.29, 67, 55827, 17809, 150, 0, 96, 1
08:49:19.494, 65.29, 67, 55748, 17589, 150, 0, 96, 1
08:49:19.564, 65.29, 67, 55820, 17848, 150, 0, 96, 1
08:49:19.704, 65.29, 67, 57099, 18333, 150, 0, 96, 1
08:49:19.777, 65.29, 67, 57597, 18462, 150, 0, 96, 1
08:49:19.915, 65.29, 67, 57642, 17823, 150, 0, 96, 1
08:49:19.988, 65.29, 67, 54678, 17086, 150, 0, 96, 1
08:49:20.099, 65.29, 67, 55084, 17503, 150, 0, 96, 1
08:49:20.169, 65.29, 67, 55470, 17461, 150, 0, 96, 1
08:49:20.311, 65.29, 67, 54934, 17503, 150, 0, 96, 1
08:49:20.382, 65.29, 67, 55822, 17895, 166, 0, 95, 1
08:49:20.490, 65.29, 67, 56771, 18166, 166, 0, 95, 1
08:49:20.596, 65.29, 67, 57018, 18265, 166, 0, 95, 1
08:49:20.703, 68.1, 67, 56679, 17359, 166, 0, 95, 1
08:49:20.772, 68.1, 67, 53590, 16798, 166, 0, 95, 1
08:49:20.915, 68.1, 67, 54382, 17254, 166, 0, 95, 1
08:49:20.985, 68.1, 67, 54612, 17144, 166, 0, 95, 1
08:49:21.095, 68.1, 67, 54267, 17324, 166, 0, 95, 1
08:49:21.169, 68.1, 67, 55234, 17673, 166, 0, 95, 1
08:49:21.312, 68.1, 67, 55965, 17859, 166, 0, 95, 1
08:49:21.383, 68.1, 67, 56005, 17865, 166, 0, 95, 1
08:49:21.491, 68.1, 67, 55845, 17116, 166, 0, 95, 1
08:49:21.592, 68.1, 67, 52763, 16505, 166, 0, 95, 1
08:49:21.702, 68.1, 67, 53903, 17225, 166, 0, 95, 1
08:49:21.772, 68.1, 67, 54554, 17183, 166, 0, 95, 1
08:49:21.913, 68.1, 67, 54009, 17276, 166, 0, 95, 1
08:49:21.983, 68.1, 67, 54886, 17637, 166, 0, 95, 1
08:49:22.092, 68.1, 67, 56045, 18030, 166, 0, 95, 1
08:49:22.165, 68.1, 67, 56443, 18194, 166, 0, 95, 1
08:49:22.309, 68.1, 67, 57209, 18172, 166, 0, 95, 1
08:49:22.378, 68.1, 67, 54957, 17078, 166, 0, 95, 1
08:49:22.487, 68.1, 67, 54611, 17582, 166, 0, 95, 1
08:49:22.592, 68.1, 67, 55459, 17698, 166, 0, 95, 1
08:49:22.700, 68.1, 67, 54602, 17435, 166, 0, 95, 1
08:49:22.773, 68.1, 67, 55060, 17749, 166, 0, 95, 1
08:49:22.916, 68.18, 66, 56285, 18195, 166, 0, 94, 1
08:49:22.985, 68.18, 66, 56684, 18291, 166, 0, 94, 1
08:49:23.096, 68.18, 66, 56625, 17595, 166, 0, 94, 1
08:49:23.168, 68.18, 66, 53712, 16999, 166, 0, 94, 1
08:49:23.277, 68.18, 66, 54668, 17628, 166, 0, 94, 1
08:49:23.383, 68.18, 66, 55350, 17580, 166, 0, 94, 1
08:49:23.489, 68.18, 66, 54792, 17658, 166, 0, 94, 1
08:49:23.561, 68.18, 66, 55684, 18047, 166, 0, 94, 1
08:49:23.707, 68.18, 66, 56808, 18390, 166, 0, 94, 1
08:49:23.781, 68.18, 66, 57113, 18483, 166, 0, 94, 1
08:49:23.889, 68.18, 66, 55316, 17026, 166, 0, 94, 1
08:49:23.960, 68.18, 66, 53266, 17076, 166, 0, 94, 1
08:49:24.103, 68.18, 66, 54783, 17574, 166, 0, 94, 1
08:49:24.173, 68.18, 66, 54765, 17326, 166, 0, 94, 1
08:49:24.277, 68.18, 66, 54731, 17680, 166, 0, 94, 1
08:49:24.383, 68.18, 66, 55687, 18024, 166, 0, 94, 1
08:49:24.490, 68.18, 66, 56644, 18305, 166, 0, 94, 1
08:49:24.561, 68.18, 66, 56873, 18203, 166, 0, 94, 1
08:49:24.704, 68.18, 66, 53404, 16789, 166, 0, 94, 1
08:49:24.775, 68.18, 66, 53554, 17231, 166, 0, 94, 1
08:49:24.912, 68.18, 66, 54703, 17391, 166, 0, 94, 1
08:49:24.983, 68.18, 66, 54153, 17217, 166, 0, 94, 1
08:49:25.090, 68.18, 66, 54968, 17779, 166, 0, 94, 1
08:49:25.157, 68.18, 66, 55860, 18078, 166, 0, 94, 1
08:49:25.298, 62.5, 65, 56611, 18322, 166, 0, 94, 1
08:49:25.370, 62.5, 65, 56465, 17510, 214, 0, 98, 1
08:49:25.480, 62.5, 65, 53514, 17244, 214, 0, 98, 1
08:49:25.586, 62.5, 65, 54813, 17699, 214, 0, 98, 1
08:49:25.691, 62.5, 65, 55282, 17561, 214, 0, 98, 1
08:49:25.759, 62.5, 65, 55042, 17765, 214, 0, 98, 1
08:49:25.904, 62.5, 65, 56588, 18415, 214, 0, 98, 1
08:49:25.974, 62.5, 65, 57386, 18638, 214, 0, 98, 1
08:49:26.084, 62.5, 65, 57945, 18593, 214, 0, 98, 1
08:49:26.186, 62.5, 65, 55864, 17390, 214, 0, 98, 1
08:49:26.288, 62.5, 65, 55115, 17875, 214, 0, 98, 1
08:49:26.359, 62.5, 65, 56235, 18100, 214, 0, 98, 1
08:49:26.501, 62.5, 65, 55566, 17784, 214, 0, 98, 1
08:49:26.568, 62.5, 65, 56006, 18160, 214, 0, 98, 1
08:49:26.709, 62.5, 65, 57514, 18682, 214, 0, 98, 1
08:49:26.778, 62.5, 65, 58003, 18804, 214, 0, 98, 1
08:49:26.884, 62.5, 65, 55779, 17356, 214, 0, 98, 1
08:49:26.992, 62.5, 65, 54588, 17604, 214, 0, 98, 1
08:49:27.101, 62.5, 65, 56440, 18143, 214, 0, 98, 1
08:49:27.172, 62.5, 65, 56195, 17837, 214, 0, 98, 1
08:49:27.315, 62.5, 65, 56356, 18295, 214, 0, 98, 1
08:49:27.389, 62.5, 65, 57434, 18644, 214, 0, 98, 1
08:49:27.492, 62.5, 65, 58195, 18870, 214, 0, 98, 1
08:49:27.562, 62.5, 65, 57885, 17873, 214, 0, 98, 1
08:49:27.699, 62.5, 65, 53905, 17300, 214, 0, 98, 1
08:49:27.770, 62.5, 65, 55168, 17742, 214, 0, 98, 1
08:49:27.877, 62.5, 65, 55455, 17480, 166, 0, 99, 1
08:49:27.980, 62.5, 65, 55015, 17640, 166, 0, 99, 1
08:49:28.090, 62.5, 65, 56491, 18266, 166, 0, 99, 1
08:49:28.159, 62.5, 65, 57197, 18435, 166, 0, 99, 1
08:49:28.302, 62.5, 65, 57493, 17906, 166, 0, 99, 1
08:49:28.369, 62.5, 65, 54103, 16734, 166, 0, 99, 1
08:49:28.508, 62.5, 65, 54274, 17386, 166, 0, 99, 1
08:49:28.577, 62.5, 65, 55071, 17399, 166, 0, 99, 1
08:49:28.683, 62.5, 65, 54108, 17205, 166, 0, 99, 1
08:49:28.788, 62.5, 65, 54938, 17662, 166, 0, 99, 1
08:49:28.892, 62.5, 65, 56429, 18155, 166, 0, 99, 1
08:49:28.961, 62.5, 65, 56891, 18293, 166, 0, 99, 1
08:49:29.102, 62.5, 65, 54988, 16783, 166, 0, 99, 1
08:49:29.169, 62.5, 65, 53112, 16970, 166, 0, 99, 1
08:49:29.308, 62.5, 65, 55151, 17579, 166, 0, 99, 1
08:49:29.379, 62.5, 65, 54976, 17250, 166, 0, 99, 1
08:49:29.485, 62.5, 65, 55031, 17689, 166, 0, 99, 1
08:49:29.556, 62.5, 65, 56096, 18091, 166, 0, 99, 1
08:49:29.702, 62.5, 65, 57175, 18388, 166, 0, 99, 1
08:49:29.769, 62.5, 65, 57495, 18288, 166, 0, 99, 1
08:49:29.912, 62.5, 65, 53833, 16908, 166, 0, 99, 1
08:49:29.986, 62.5, 65, 54363, 17486, 166, 0, 99, 1
08:49:30.093, 62.5, 65, 55813, 17541, 166, 0, 99, 1
08:49:30.161, 62.5, 65, 54743, 17301, 166, 0, 99, 1
08:49:30.305, 62.5, 65, 55720, 17970, 166, 0, 99, 1
08:49:30.375, 62.5, 65, 56856, 18314, 166, 0, 100, 1
08:49:30.482, 62.5, 65, 57478, 18221, 166, 0, 100, 1
08:49:30.556, 62.5, 65, 55143, 16800, 166, 0, 100, 1
08:49:30.699, 62.5, 65, 53897, 17254, 166, 0, 100, 1
08:49:30.768, 62.5, 65, 55232, 17576, 166, 0, 100, 1
08:49:30.911, 62.5, 65, 54625, 17224, 166, 0, 100, 1
08:49:30.982, 62.5, 65, 55057, 17635, 166, 0, 100, 1
08:49:31.089, 62.5, 65, 56726, 18194, 166, 0, 100, 1
08:49:31.157, 62.5, 65, 57153, 18275, 166, 0, 100, 1
08:49:31.299, 62.5, 65, 55886, 16820, 166, 0, 100, 1
08:49:31.369, 62.5, 65, 52575, 16424, 166, 0, 100, 1
08:49:31.508, 62.5, 65, 53985, 17059, 166, 0, 100, 1
08:49:31.575, 62.5, 65, 54343, 16842, 166, 0, 100, 1
08:49:31.683, 23.42, 55, 53797, 17028, 166, 0, 100, 1
08:49:31.783, 23.42, 55, 54928, 17495, 166, 0, 100, 1
08:49:31.894, 23.42, 55, 56084, 17816, 166, 0, 100, 1
08:49:31.969, 23.42, 55, 56330, 17886, 166, 0, 100, 1
08:49:32.076, 23.42, 55, 53323, 16107, 166, 0, 100, 1
08:49:32.183, 23.42, 55, 52228, 16448, 166, 0, 100, 1
08:49:32.285, 23.42, 55, 53937, 16841, 166, 0, 100, 1
08:49:32.357, 23.42, 55, 53478, 16522, 166, 0, 100, 1
08:49:32.504, 23.42, 55, 53896, 17063, 166, 0, 100, 1
08:49:32.575, 23.42, 55, 54928, 17416, 166, 0, 100, 1
08:49:32.683, 23.42, 55, 55783, 17656, 166, 0, 100, 1
08:49:32.788, 23.42, 55, 56126, 17557, 166, 0, 100, 1
08:49:32.895, 23.42, 55, 52422, 16140, 166, 0, 97, 1
08:49:32.964, 23.42, 55, 52896, 16699, 166, 0, 97, 1
